id,title,authors,year,abstract,keywords,journal,doi,source_db,country,citations,url
https://openalex.org/W2120738518,Generative Artificial Intelligence,Tijn van der Zant; Matthijs Kouw; Lambert Schomaker,2012,,Generative grammar; Cybernetics; sort; Computer science; Artificial intelligence; Argumentation theory; Field (mathematics); Space (punctuation); Cognitive science; Human–computer interaction; Mathematics; Epistemology; Psychology,"Studies in applied philosophy, epistemology and rational ethics",https://doi.org/10.1007/978-3-642-31674-6_8,ScienceDirect,NL,78,https://openalex.org/W2120738518
https://openalex.org/W4392058134,GenAI against humanity: nefarious applications of generative artificial intelligence and large language models,Emilio Ferrara,2024,"Abstract Generative Artificial Intelligence (GenAI) and Large Language Models (LLMs) are marvels of technology; celebrated for their prowess in natural language processing and multimodal content generation, they promise a transformative future. But as with all powerful tools, they come with their shadows. Picture living in a world where deepfakes are indistinguishable from reality, where synthetic identities orchestrate malicious campaigns, and where targeted misinformation or scams are crafted with unparalleled precision. Welcome to the darker side of GenAI applications. This article is not just a journey through the meanders of potential misuse of GenAI and LLMs, but also a call to recognize the urgency of the challenges ahead. As we navigate the seas of misinformation campaigns, malicious content generation, and the eerie creation of sophisticated malware, we’ll uncover the societal implications that ripple through the GenAI revolution we are witnessing. From AI-powered botnets on social media platforms to the unnerving potential of AI to generate fabricated identities, or alibis made of synthetic realities, the stakes have never been higher. The lines between the virtual and the real worlds are blurring, and the consequences of potential GenAI’s nefarious applications impact us all. This article serves both as a synthesis of rigorous research presented on the risks of GenAI and misuse of LLMs and as a thought-provoking vision of the different types of harmful GenAI applications we might encounter in the near future, and some ways we can prepare for them.",Humanity; Generative grammar; Artificial intelligence; Computer science; Cognitive science; Philosophy; Psychology,Journal of Computational Social Science,https://doi.org/10.1007/s42001-024-00250-1,ScienceDirect,US,152,https://openalex.org/W4392058134
https://openalex.org/W4387119193,Unravelling the Impact of Generative Artificial Intelligence (GAI) in Industrial Applications: A Review of Scientific and Grey Literature,Arpan Kumar Kar; P. S. Varsha; Shivakami Rajan,2023,,Generative grammar; Flexibility (engineering); Scope (computer science); Computer science; Field (mathematics); Profitability index; Knowledge management; Data science; Management science; Artificial intelligence; Business; Management; Engineering,Global Journal of Flexible Systems Management,https://doi.org/10.1007/s40171-023-00356-x,ScienceDirect,IN,155,https://openalex.org/W4387119193
https://openalex.org/W4379651111,"Generative Artificial Intelligence in Education, Part One: the Dynamic Frontier",Yu‐Chang Hsu; Yu‐Hui Ching,2023,,Frontier; Generative grammar; Computer science; Artificial intelligence; Educational technology; Generative model; Mathematics education; Political science; Psychology,TechTrends,https://doi.org/10.1007/s11528-023-00863-9,ScienceDirect,US,94,https://openalex.org/W4379651111
https://openalex.org/W4389274881,Adopting and expanding ethical principles for generative artificial intelligence from military to healthcare,David Oniani; Jordan Hilsman; Yifan Peng; Ronald K. Poropatich; Jeremy Pamplin; Gary L. Legault; Yanshan Wang,2023,"In 2020, the U.S. Department of Defense officially disclosed a set of ethical principles to guide the use of Artificial Intelligence (AI) technologies on future battlefields. Despite stark differences, there are core similarities between the military and medical service. Warriors on battlefields often face life-altering circumstances that require quick decision-making. Medical providers experience similar challenges in a rapidly changing healthcare environment, such as in the emergency department or during surgery treating a life-threatening condition. Generative AI, an emerging technology designed to efficiently generate valuable information, holds great promise. As computing power becomes more accessible and the abundance of health data, such as electronic health records, electrocardiograms, and medical images, increases, it is inevitable that healthcare will be revolutionized by this technology. Recently, generative AI has garnered a lot of attention in the medical research community, leading to debates about its application in the healthcare sector, mainly due to concerns about transparency and related issues. Meanwhile, questions around the potential exacerbation of health disparities due to modeling biases have raised notable ethical concerns regarding the use of this technology in healthcare. However, the ethical principles for generative AI in healthcare have been understudied. As a result, there are no clear solutions to address ethical concerns, and decision-makers often neglect to consider the significance of ethical principles before implementing generative AI in clinical practice. In an attempt to address these issues, we explore ethical principles from the military perspective and propose the ""GREAT PLEA"" ethical principles, namely Governability, Reliability, Equity, Accountability, Traceability, Privacy, Lawfulness, Empathy, and Eutonomy, for generative AI in healthcare. Furthermore, we introduce a framework for adopting and expanding these ethical principles in a practical way that has been useful in the military and can be applied to healthcare for generative AI, based on contrasting their ethical concerns and risks. Ultimately, we aim to proactively address the ethical dilemmas and challenges posed by the integration of generative AI into healthcare practice.",Health care; Engineering ethics; Accountability; Transparency (behavior); Public relations; Political science; Psychology; Engineering; Law,npj Digital Medicine,https://doi.org/10.1038/s41746-023-00965-x,ScienceDirect,US,110,https://openalex.org/W4389274881
https://openalex.org/W4401550105,"Unveiling the landscape of generative artificial intelligence in education: a comprehensive taxonomy of applications, challenges, and future prospects",Agariadne Dwinggo Samala; Soha Rawas; Tianchong Wang; Janet Reed; Jinhee Kim; Natalie-Jane Howard; Myriam Ertz,2024,,Taxonomy (biology); Generative grammar; Engineering ethics; Management science; Computer science; Sociology; Data science; Knowledge management; Engineering; Artificial intelligence; Ecology,Education and Information Technologies,https://doi.org/10.1007/s10639-024-12936-0,ScienceDirect,ID,108,https://openalex.org/W4401550105
https://openalex.org/W4391256306,How should we change teaching and assessment in response to increasingly powerful generative Artificial Intelligence? Outcomes of the ChatGPT teacher survey,Matt Bower; Jodie Torrington; Jennifer W. M. Lai; Peter Petocz; Mark Alfano,2024,"Abstract There has been widespread media commentary about the potential impact of generative Artificial Intelligence (AI) such as ChatGPT on the Education field, but little examination at scale of how educators believe teaching and assessment should change as a result of generative AI. This mixed methods study examines the views of educators ( n = 318) from a diverse range of teaching levels, experience levels, discipline areas, and regions about the impact of AI on teaching and assessment, the ways that they believe teaching and assessment should change, and the key motivations for changing their practices. The majority of teachers felt that generative AI would have a major or profound impact on teaching and assessment, though a sizeable minority felt it would have a little or no impact. Teaching level, experience, discipline area, region, and gender all significantly influenced perceived impact of generative AI on teaching and assessment. Higher levels of awareness of generative AI predicted higher perceived impact, pointing to the possibility of an ‘ignorance effect’. Thematic analysis revealed the specific curriculum, pedagogy, and assessment changes that teachers feel are needed as a result of generative AI, which centre around learning with AI, higher-order thinking, ethical values, a focus on learning processes and face-to-face relational learning. Teachers were most motivated to change their teaching and assessment practices to increase the performance expectancy of their students and themselves. We conclude by discussing the implications of these findings in a world with increasingly prevalent AI.",Generative grammar; Curriculum; Psychology; Ignorance; Teaching method; Generative model; Mathematics education; Pedagogy; Artificial intelligence; Computer science; Epistemology,Education and Information Technologies,https://doi.org/10.1007/s10639-023-12405-0,ScienceDirect,AU,138,https://openalex.org/W4391256306
https://openalex.org/W4403828159,E-waste challenges of generative artificial intelligence,Peng Wang; Lingyu Zhang; Asaf Tzachor; Wei‐Qiang Chen,2024,,Generative grammar; Artificial intelligence; Computer science,Nature Computational Science,https://doi.org/10.1038/s43588-024-00712-6,ScienceDirect,CN,62,https://openalex.org/W4403828159
https://openalex.org/W4403360640,Digital deception: generative artificial intelligence in social engineering and phishing,Marc Schmitt; Ivan Fléchais,2024,"Abstract The advancement of Artificial Intelligence (AI) and Machine Learning (ML) has profound implications for both the utility and security of our digital interactions. This paper investigates the transformative role of Generative AI in Social Engineering (SE) attacks. We conduct a systematic review of social engineering and AI capabilities and use a theory of social engineering to identify three pillars where Generative AI amplifies the impact of SE attacks: Realistic Content Creation, Advanced Targeting and Personalization, and Automated Attack Infrastructure. We integrate these elements into a conceptual model designed to investigate the complex nature of AI-driven SE attacks—the Generative AI Social Engineering Framework. We further explore human implications and potential countermeasures to mitigate these risks. Our study aims to foster a deeper understanding of the risks, human implications, and countermeasures associated with this emerging paradigm, thereby contributing to a more secure and trustworthy human-computer interaction.",Deception; Computer science; Phishing; Social engineering (security); Generative grammar; Artificial intelligence; Data science; Computer security; World Wide Web; Psychology; The Internet; Social psychology,Artificial Intelligence Review,https://doi.org/10.1007/s10462-024-10973-2,ScienceDirect,GB,74,https://openalex.org/W4403360640
https://openalex.org/W4393386279,A classification tool to foster self-regulated learning with generative artificial intelligence by applying self-determination theory: a case of ChatGPT,Thomas K. F. Chiu,2024,"Abstract Generative AI such as ChatGPT provides an instant and individualized learning environment, and may have the potential to motivate student self-regulated learning (SRL), more effectively than other non-AI technologies. However, the impact of ChatGPT on student motivation, SRL, and needs satisfaction is unclear. Motivation and the SRL process can be explained using self-determination theory (SDT) and the three phases of forethought, performance, and self-reflection, respectively. Accordingly, a Delphi design was employed in this study to determine how ChatGPT-based learning activities satisfy students’ each SDT need, and foster each SRL phase from a teacher perspective. We involved 36 SDT school teachers with extensive expertise in technology enhanced learning to develop a classification tool for learning activities that affect student needs satisfaction and SRL phases using ChatGPT. We collaborated with the teachers in three rounds to investigate and identify the activities, and we revised labels, descriptions, and explanations. The major finding is that a classification tool for 20 learning activities using ChatGPT was developed. The tool suggests how ChatGPT better satisfy SDT-based needs, and fosters the three SRL phrases. This classification tool can assist researchers in replicating, implementing, and integrating successful ChatGPT in education research and development projects. The tool can inspire teachers to modify the activities using generative AI for their own teaching, and inform policymakers on how to develop guidelines for AI in education.",Generative grammar; Educational technology; Artificial intelligence; Computer science; Generative model; Self-regulated learning; Psychology; Mathematics education,Educational Technology Research and Development,https://doi.org/10.1007/s11423-024-10366-w,ScienceDirect,HK,127,https://openalex.org/W4393386279
https://openalex.org/W4406479451,Generative Artificial Intelligence Use in Healthcare: Opportunities for Clinical Excellence and Administrative Efficiency,Soumitra S. Bhuyan; Vidyoth Sateesh; Naya Meenkashi Mukul; Alay Galvankar; Asos Mahmood; Muhammad Nauman; Akash Rai; Kahuwa Bordoloi; Urmi Basu; Jim Samuel,2025,"Generative Artificial Intelligence (Gen AI) has transformative potential in healthcare to enhance patient care, personalize treatment options, train healthcare professionals, and advance medical research. This paper examines various clinical and non-clinical applications of Gen AI. In clinical settings, Gen AI supports the creation of customized treatment plans, generation of synthetic data, analysis of medical images, nursing workflow management, risk prediction, pandemic preparedness, and population health management. By automating administrative tasks such as medical documentations, Gen AI has the potential to reduce clinician burnout, freeing more time for direct patient care. Furthermore, application of Gen AI may enhance surgical outcomes by providing real-time feedback and automation of certain tasks in operating rooms. The generation of synthetic data opens new avenues for model training for diseases and simulation, enhancing research capabilities and improving predictive accuracy. In non-clinical contexts, Gen AI improves medical education, public relations, revenue cycle management, healthcare marketing etc. Its capacity for continuous learning and adaptation enables it to drive ongoing improvements in clinical and operational efficiencies, making healthcare delivery more proactive, predictive, and precise.",Health informatics; Excellence; Health care; Generative grammar; Computer science; Health administration; Knowledge management; Artificial intelligence; Public health; Data science; Nursing; Medicine; Political science,Journal of Medical Systems,https://doi.org/10.1007/s10916-024-02136-1,ScienceDirect,US,64,https://openalex.org/W4406479451
https://openalex.org/W4392003959,The Role of Materiality in an Era of Generative Artificial Intelligence,Kok‐Sing Tang; Grant Cooper,2024,,Materiality (auditing); Generative grammar; Cognitive science; Artificial intelligence; Aesthetics; Psychology; Art; Computer science,Science & Education,https://doi.org/10.1007/s11191-024-00508-0,ScienceDirect,AU,42,https://openalex.org/W4392003959
https://openalex.org/W4392859019,Pixels and Pedagogy: Examining Science Education Imagery by Generative Artificial Intelligence,Grant Cooper; Kok‐Sing Tang,2024,,Science education; Generative grammar; Educational technology; Pedagogy; Mathematics education; Sociology; Psychology; Computer science; Artificial intelligence,Journal of Science Education and Technology,https://doi.org/10.1007/s10956-024-10104-0,ScienceDirect,AU,53,https://openalex.org/W4392859019
https://openalex.org/W4399610489,Factors influencing students’ acceptance and use generative artificial intelligence in elementary education: an expansion of the UTAUT model,Lei Du; Beibei Lv,2024,,Educational technology; Mathematics education; Generative model; Psychology; Generative grammar; Computer science; Artificial intelligence,Education and Information Technologies,https://doi.org/10.1007/s10639-024-12835-4,ScienceDirect,CN,70,https://openalex.org/W4399610489
https://openalex.org/W4391821797,A generative artificial intelligence framework based on a molecular diffusion model for the design of metal-organic frameworks for carbon capture,Hyun Park; Xiaoli Yan; Ruijie Zhu; E. A. Huerta; Santanu Chaudhuri; Donny Cooper; Ian Foster; Emad Tajkhorshid,2024,,Metal-organic framework; Computer science; Adsorption; Materials science; Nanotechnology; Topology (electrical circuits); Chemistry; Mathematics; Organic chemistry,Communications Chemistry,https://doi.org/10.1038/s42004-023-01090-2,ScienceDirect,US,70,https://openalex.org/W4391821797
https://openalex.org/W4414849058,Generative artificial intelligence in medicine,Zhen Ling Teo; Arun James Thirunavukarasu; Kabilan Elangovan; Haoran Cheng; Prasanth Moova; Brian T. Soetikno; Christopher D. Nielsen; Andreas Pollreisz; Darren Shu Jeng Ting; Robert Morris,2025,,Generative grammar; Reinforcement learning; Training set; Transformer; Supervised learning; Generative model,Nature Medicine,https://doi.org/10.1038/s41591-025-03983-2,ScienceDirect,SG,27,https://openalex.org/W4414849058
https://openalex.org/W4389180454,An Introduction to Generative Artificial Intelligence in Mental Health Care: Considerations and Guidance,Darlene King; Guransh Nanda; Joel Stoddard; Allison G. Dempsey; Sarah Hergert; Jay H. Shore; John Torous,2023,,Generative grammar; Terminology; Field (mathematics); Key (lock); Mental health; Computer science; Health care; Artificial intelligence; Psychology; Management science; Engineering ethics; Psychiatry; Engineering; Political science; Computer security,Current Psychiatry Reports,https://doi.org/10.1007/s11920-023-01477-x,ScienceDirect,US,59,https://openalex.org/W4389180454
https://openalex.org/W4393026481,Mimicking clinical trials with synthetic acute myeloid leukemia patients using generative artificial intelligence,Jan‐Niklas Eckardt; Waldemar Hahn; Christoph Röllig; Sebastian Stasik; Uwe Platzbecker; Carsten Müller‐Tidow; Hubert Serve; Claudia D. Baldus; Christoph Schliemann; Kerstin Schäfer‐Eckart,2024,,Generative model; Computer science; Synthetic data; Myeloid leukemia; Clinical trial; Artificial intelligence; Generative grammar; Medicine; Internal medicine,npj Digital Medicine,https://doi.org/10.1038/s41746-024-01076-x,ScienceDirect,DE,53,https://openalex.org/W4393026481
https://openalex.org/W4385633412,Ransomware attacks in the context of generative artificial intelligence—an experimental study,Fabian Teichmann,2023,"Abstract Ransomware attacks continue to be one of the biggest risks faced by both organizations and governments. In this experimental study, the author tested how criminals could use generative artificial intelligence (AI) for both the planning and implementation of ransomware attacks. It is found that criminals with very limited information technology (IT) knowledge may be enabled by chatbots using generative AI to carry out complex ransomware attacks. Furthermore, it is found that criminals with profound IT expertise but lacking other skills may be enabled by generative AI to draft more convincing phishing e‑mails. It is argued that the broad availability of generative AI could lead to an increase in both the number and the quality of ransomware attacks. Although previous studies have separately analyzed both ransomware attacks and generative AI, this article combines the two phenomena. The author uses criminological techniques and analyzes the potential use of AI from the perspective of a potential criminal. The risks identified in this article could serve as a foundation for further research in the fields of cybersecurity, IT law, and criminology.",Ransomware; Generative grammar; Phishing; Computer science; Computer security; Cybercrime; Artificial intelligence; Humanities; Malware; The Internet; World Wide Web; Philosophy,International Cybersecurity Law Review,https://doi.org/10.1365/s43439-023-00094-x,ScienceDirect,,36,https://openalex.org/W4385633412
https://openalex.org/W4408135766,Towards a Definition of Generative Artificial Intelligence,Raphael Ronge; Markus Maier; Benjamin Rathgeber,2025,,Philosophy of technology; Generative grammar; Philosophy of science; Cognitive science; Philosophy of biology; Artificial intelligence; Epistemology; Philosophy; Computer science; Psychology,Philosophy & Technology,https://doi.org/10.1007/s13347-025-00863-y,ScienceDirect,DE,28,https://openalex.org/W4408135766
https://openalex.org/W4390124976,Innovation of Instructional Design and Assessment in the Age of Generative Artificial Intelligence,Charles B. Hodges; Paul A. Kirschner,2023,,Generative grammar; Instructional design; Educational technology; Computer science; Artificial intelligence; Knowledge management; Engineering management; Mathematics education; Multimedia; Engineering; Psychology,TechTrends,https://doi.org/10.1007/s11528-023-00926-x,ScienceDirect,US,48,https://openalex.org/W4390124976
https://openalex.org/W4403264577,What is generative in generative artificial intelligence? A design-based perspective,Antoine Bordas; Pascal Le Masson; Maxime Thomas; Benoît Weil,2024,"Abstract Generative artificial intelligence (GenAI) models have attracted tremendous interest since the advent of ChatGPT, raising numerous opportunities and challenges. However, their generative power has not yet been studied, leaving open the question of what is truly generated by these tools. This paper addresses this question and precisely characterizes the generativity behind GenAI models. Owing to the latest advancements in engineering design, we first propose a framework for uncovering the various types of generativity. Then, we consider the main families of GenAI models and systematically analyze them to characterize their generativity within this framework. By doing so, we highlight the existence of two distinct generative levels in GenAI: one leading to the generation of new artifacts and the other leading to the generation of GenAI models themselves. We are also able to characterize the generativity of both of these levels, thus specifically confirming the generative power of GenAI and opening research avenues toward human-GenAI collaboration.",Generativity; Generative grammar; Perspective (graphical); Generative model; Computer science; Artificial intelligence; Cognitive science; Data science; Psychology; Social psychology,Research in Engineering Design,https://doi.org/10.1007/s00163-024-00441-x,ScienceDirect,FR,32,https://openalex.org/W4403264577
https://openalex.org/W4390545757,"Automated writing evaluation systems: A systematic review of Grammarly, Pigai, and Criterion with a perspective on future directions in the age of generative artificial intelligence",Linqian Ding; Di Zou,2024,,Viewpoints; Popularity; Perspective (graphical); Field (mathematics); Computer science; Psychology; Management science; Mathematics education; Artificial intelligence; Engineering,Education and Information Technologies,https://doi.org/10.1007/s10639-023-12402-3,ScienceDirect,HK,71,https://openalex.org/W4390545757
https://openalex.org/W4399458523,Patient-centered radiology reports with generative artificial intelligence: adding value to radiology reporting,Jiwoo Park; Kangrok Oh; Kyunghwa Han; Young Han Lee,2024,"The purposes were to assess the efficacy of AI-generated radiology reports in terms of report summary, patient-friendliness, and recommendations and to evaluate the consistent performance of report quality and accuracy, contributing to the advancement of radiology workflow. Total 685 spine MRI reports were retrieved from our hospital database. AI-generated radiology reports were generated in three formats: (1) summary reports, (2) patient-friendly reports, and (3) recommendations. The occurrence of artificial hallucinations was evaluated in the AI-generated reports. Two radiologists conducted qualitative and quantitative assessments considering the original report as a standard reference. Two non-physician raters assessed their understanding of the content of original and patient-friendly reports using a 5-point Likert scale. The scoring of the AI-generated radiology reports were overall high average scores across all three formats. The average comprehension score for the original report was 2.71 ± 0.73, while the score for the patient-friendly reports significantly increased to 4.69 ± 0.48 (p < 0.001). There were 1.12% artificial hallucinations and 7.40% potentially harmful translations. In conclusion, the potential benefits of using generative AI assistants to generate these reports include improved report quality, greater efficiency in radiology workflow for producing summaries, patient-centered reports, and recommendations, and a move toward patient-centered radiology.",Workflow; Radiology; Medicine; Likert scale; Quality assurance; Medical physics; Artificial intelligence; Computer science; Database; Pathology; Psychology,Scientific Reports,https://doi.org/10.1038/s41598-024-63824-z,ScienceDirect,KR,64,https://openalex.org/W4399458523
https://openalex.org/W4384561707,Large language models in medicine,Arun James Thirunavukarasu; Darren Shu Jeng Ting; Kabilan Elangovan; Laura Gutiérrez; Ting Fang Tan; Daniel Shu Wei Ting,2023,,Medicine; Computer science; Intensive care medicine; Computational biology; Biology,Nature Medicine,https://doi.org/10.1038/s41591-023-02448-8,ScienceDirect,GB,2905,https://openalex.org/W4384561707
https://openalex.org/W4407115300,Factors influencing academic staff satisfaction and continuous usage of generative artificial intelligence (GenAI) in higher education,Maria Ijaz Baig; Elaheh Yadegaridehkordi,2025,,Expectancy theory; Psychology; Unified theory of acceptance and use of technology; Structural equation modeling; Higher education; Sample (material); Applied psychology; Medical education; Knowledge management; Social psychology; Computer science; Political science,International Journal of Educational Technology in Higher Education,https://doi.org/10.1186/s41239-025-00506-4,ScienceDirect,MY,48,https://openalex.org/W4407115300
https://openalex.org/W4404223100,Disciplinary differences in undergraduate students' engagement with generative artificial intelligence,Yao Qu; Michelle Tan; Jue Wang,2024,"Abstract The rapid development of generative artificial intelligence (GenAI) technologies has sparked widespread discussions about their potential applications in higher education. However, little is known about how students from various disciplines engage with GenAI tools. This study explores undergraduate students' GenAI knowledge, usage intentions, and task-specific engagement across academic disciplines. Using a disciplinary categorization framework, we examine how the hard/soft and pure/applied dimensions relate to students' interactions with GenAI. We surveyed 193 undergraduates from diverse disciplines at a university in Singapore. The questionnaire assessed students' GenAI knowledge, usage intentions, and engagement with GenAI for cognitive and routine tasks against their disciplinary background. The results indicate substantial disciplinary disparities in the level of engagement of students with GenAI. Compared to pure fields, applied fields (both hard and soft) consistently exhibit higher levels of GenAI knowledge and utilization intentions. Furthermore, the engagement of GenAI in routine tasks is relatively consistent across disciplines; however, there are substantial disparities in cognitive tasks, with applied fields exhibiting higher engagement. These results suggest that the practical orientation of applied fields drives GenAI adoption and utilization in academic settings. The study emphasizes considering disciplinary differences to better integrate GenAI into higher education and calls for tailored approaches that align with each field's unique epistemological and methodological traditions to balance GenAI's practical benefits with the preservation of core disciplinary knowledge and skills.",Generative grammar; Discipline; Artificial intelligence; Computer science; Mathematics education; Psychology; Sociology; Social science,Smart Learning Environments,https://doi.org/10.1186/s40561-024-00341-6,ScienceDirect,SG,33,https://openalex.org/W4404223100
https://openalex.org/W4392363583,Generative artificial intelligence: synthetic datasets in dentistry,Fahad Umer; Niha Adnan,2024,"Synthetic data customized to the need of researchers can be produced to train robust AI models. These models, having been trained on such a diverse dataset will be applicable for dissemination across countries. However, there is a need for the limitations associated with SDs to be better understood, and attempts made to overcome those concerns prior to their widespread use.",Generalizability theory; Computer science; Generative grammar; Artificial intelligence; Machine learning; Data science; Subject-matter expert; Generative model; Deep learning; Synthetic data; Scale (ratio),BDJ Open,https://doi.org/10.1038/s41405-024-00198-4,ScienceDirect,PK,32,https://openalex.org/W4392363583
https://openalex.org/W4395044357,Towards Understanding the Interplay of Generative Artificial Intelligence and the Internet,Gonzalo Serrano Martínez; Lauren Watson; Pedro Reviriego; José Alberto Hernández; Marc Juárez; Rik Sarkar,2024,,Generative grammar; Computer science; Generative model; Artificial intelligence; Generative Design; The Internet; Diversity (politics); Data science; Machine learning; World Wide Web,Lecture notes in computer science,https://doi.org/10.1007/978-3-031-57963-9_5,ScienceDirect,ES,28,https://openalex.org/W4395044357
